"id","anger","awe","being_moved","boredom","confusion","enchantment","energy","fascination","feeling_of_beauty/liking","feeling_of_ugliness","humor","insight","intellectual_challenge","interest","joy","nostalgia","relaxation","sadness","surprise","uneasiness","vitality"
"4622",0,0.75,0.4285714285714285,0.33333333333333337,0,0.75,0.4285714285714285,0.75,0.875,0,0.25,0.14285714285714285,0.375,0.75,0.75,0,0.25,0,0,0,0.5714285714285714
"4623",0,0.75,0.4285714285714285,0,0.14285714285714285,0.875,0.7142857142857143,0.75,1,0,0.25,0.2857142857142857,0.375,0.75,0.75,0.2857142857142857,0.5,0,0.125,0,0.7142857142857143
"4624",0,0.75,0.4285714285714285,0.33333333333333337,0,0.75,0.5714285714285714,0.75,1,0,0.25,0.2857142857142857,0.375,0.75,0.75,0.2857142857142857,0.25,0,0.25,0,0.5714285714285714
"4625",0,0.875,0.7142857142857143,0,0.2857142857142857,0.875,0.5714285714285714,0.75,1,0,0.625,0.4285714285714285,0.375,0.75,0.75,0.4285714285714285,0.25,0,0.375,0,0.5714285714285714
"4994",0,0.375,0.2857142857142857,0.33333333333333337,0.14285714285714285,0.375,0,0.5,0.5,0,0.125,0.14285714285714285,0.125,0.5,0.25,0.14285714285714285,0,0,0,0.14285714285714285,0
"4995",0,0.125,0.14285714285714285,0.33333333333333337,0.4285714285714285,0.25,0,0.5,0.5,0,0.125,0.14285714285714285,0.25,0.625,0.25,0,0.125,0,0.25,0.2857142857142857,0
"4996",0,0.5,0.4285714285714285,0,0.2857142857142857,0.625,0.4285714285714285,0.75,0.75,0,0.125,0.2857142857142857,0.375,0.75,0.5,0.2857142857142857,0.25,0,0.25,0,0.4285714285714285
"4997",0,0.125,0.14285714285714285,0.33333333333333337,0.14285714285714285,0,0.2857142857142857,0.25,0.125,0,0.125,0.2857142857142857,0.25,0.5,0,0.2857142857142857,0.25,0,0.125,0.14285714285714285,0.2857142857142857
"5381",0,0.75,0.2857142857142857,0,0.5714285714285714,0.5,0.5714285714285714,0.75,0.625,0,0.125,0.2857142857142857,0.375,0.75,0.375,0,0,0,0.5,0.2857142857142857,0.7142857142857143
"5382",0,0.5,0.14285714285714285,0,0.4285714285714285,0.375,0.7142857142857143,0.75,0.5,0,0.25,0.14285714285714285,0.25,0.75,0.375,0.14285714285714285,0,0,0.25,0,0.7142857142857143
"5383",0.4,0.625,0.14285714285714285,0,0.5714285714285714,0.25,0.4285714285714285,0.75,0.25,0.125,0.125,0,0.125,0.375,0.125,0,0,0,0.375,0.4285714285714285,0.4285714285714285
"5384",0,0.75,0.4285714285714285,0.33333333333333337,0,0.75,0.4285714285714285,0.75,0.875,0,0.25,0.2857142857142857,0.375,0.625,0.75,0.2857142857142857,0.25,0,0.125,0,0.4285714285714285
"5768",0,0.125,0.14285714285714285,0,0.14285714285714285,0.25,0,0.5,0.5,0,0.25,0.14285714285714285,0.125,0.5,0.25,0.14285714285714285,0,0,0.5,0.14285714285714285,0.14285714285714285
"5769",0,0.125,0.14285714285714285,0,0.14285714285714285,0.125,0,0.25,0.25,0,0.125,0.14285714285714285,0.25,0.25,0.125,0.4285714285714285,0,0,0.25,0,0
"5770",0,0.5,0.2857142857142857,0,0.2857142857142857,0.5,0.2857142857142857,0.75,0.75,0,0.125,0.2857142857142857,0.375,0.5,0.25,0.4285714285714285,0,0,0.5,0.2857142857142857,0.2857142857142857
"5771",0,0.125,0.4285714285714285,0.33333333333333337,0,0.125,0,0.25,0.5,0,0,0.14285714285714285,0.125,0.5,0,0.4285714285714285,0.25,0.375,0,0.14285714285714285,0
"6156",0,1,0.4285714285714285,0,0,0.75,0.2857142857142857,0.625,1,0,0,0.14285714285714285,0,0.25,0.875,0.2857142857142857,1,0,0,0,0.14285714285714285
"6157",0,0.625,0.2857142857142857,0,0,0.625,0.2857142857142857,0.5,0.75,0,0.125,0,0.125,0.25,0.5,0.2857142857142857,0.75,0,0.125,0,0.14285714285714285
"6158",0,0.75,0.5714285714285714,0,0,0.75,0.2857142857142857,0.75,1,0,0.125,0.2857142857142857,0.125,0.5,0.875,0.4285714285714285,0.75,0,0.125,0,0.2857142857142857
"6159",0,0.75,0.5714285714285714,0,0,0.75,0.14285714285714285,0.5,1,0,0,0.14285714285714285,0.125,0.375,0.75,0.2857142857142857,1,0,0.125,0,0.14285714285714285
"1912",0.20000000000000007,0.25,0.2857142857142857,0.33333333333333337,0.7142857142857143,0.25,0.2857142857142857,0.5,0.25,0.625,0,0.4285714285714285,0.375,0.5,0.25,0.14285714285714285,0.25,0.25,0.375,0.5714285714285714,0.2857142857142857
"1913",0,0.25,0.4285714285714285,0.33333333333333337,0.4285714285714285,0.25,0.2857142857142857,0.5,0.375,0.125,0,0.2857142857142857,0.375,0.5,0,0.2857142857142857,0,0.25,0.25,0.4285714285714285,0.2857142857142857
"1914",0,0.375,0.4285714285714285,0.33333333333333337,0.5714285714285714,0.375,0.2857142857142857,0.875,0.5,0.25,0,0.5714285714285714,0.625,0.75,0.25,0.2857142857142857,0,0.25,0.375,0.5714285714285714,0.2857142857142857
"1915",0.20000000000000007,0.5,0.14285714285714285,0.33333333333333337,0.5714285714285714,0.125,0,0.5,0.375,0.5,0,0.5714285714285714,0.5,0.75,0,0.2857142857142857,0,0.25,0.25,0.5714285714285714,0
"2311",0,0.5,0.4285714285714285,0,0.8571428571428571,0.5,0.2857142857142857,0.75,0.375,0.375,0.125,0.4285714285714285,0.5,0.75,0.25,0.2857142857142857,0,0.25,0.625,0.5714285714285714,0.2857142857142857
"2312",0,0.375,0.14285714285714285,0.6666666666666666,0.8571428571428571,0.375,0.2857142857142857,0.625,0.375,0.5,0,0.2857142857142857,0.5,0.75,0.25,0.14285714285714285,0.125,0.125,0.5,0.4285714285714285,0.2857142857142857
"2313",0,0.75,0.4285714285714285,0,0.8571428571428571,0.5,0.5714285714285714,0.875,0.5,0.125,0.125,0.7142857142857143,0.5,0.75,0.25,0.14285714285714285,0,0.125,0.625,0.2857142857142857,0.4285714285714285
"2314",0.20000000000000007,0.5,0.4285714285714285,0,0.7142857142857143,0.125,0.2857142857142857,0.625,0.375,0.375,0,0.5714285714285714,0.375,0.625,0,0.14285714285714285,0,0.625,0.25,0.8571428571428571,0.2857142857142857
"2711",0.20000000000000007,0.125,0.8571428571428571,0,0.7142857142857143,0,0,0.5,0,0.5,0,0.2857142857142857,0.25,0.25,0,0.2857142857142857,0,0.75,0.125,0.7142857142857143,0.14285714285714285
"2712",0.20000000000000007,0.5,0.5714285714285714,0,0.7142857142857143,0.25,0.14285714285714285,0.75,0.5,0.375,0,0.4285714285714285,0.375,0.625,0,0.4285714285714285,0,0.625,0.375,0.5714285714285714,0.14285714285714285
"2713",0,0.5,0.4285714285714285,0.33333333333333337,0.2857142857142857,0.5,0.5714285714285714,0.75,0.375,0.125,0.25,0.2857142857142857,0.375,0.75,0.5,0.2857142857142857,0,0,0.375,0.2857142857142857,0.7142857142857143
"2714",0.6,0.125,0.2857142857142857,0,0.8571428571428571,0,0.2857142857142857,0.5,0.125,0.875,0,0.4285714285714285,0.375,0.5,0,0.14285714285714285,0,0.375,0.625,0.8571428571428571,0.2857142857142857
"3109",0,0.75,0.2857142857142857,0.33333333333333337,0.14285714285714285,0.5,0.14285714285714285,0.5,0.75,0,0,0.14285714285714285,0.125,0.5,0.5,0.2857142857142857,0.5,0.125,0.125,0,0.14285714285714285
"3110",0,0.875,0.7142857142857143,0.33333333333333337,0,0.75,0.2857142857142857,0.625,1,0,0.125,0.2857142857142857,0.375,0.5,0.5,0.4285714285714285,0.75,0.125,0.125,0,0.2857142857142857
"3111",0,0.75,0.5714285714285714,0.33333333333333337,0,0.625,0,0.5,0.75,0,0,0.2857142857142857,0.125,0.375,0.5,0.5714285714285714,0.75,0.25,0.125,0,0.14285714285714285
"3112",0,1,0.7142857142857143,0,0,0.75,0.14285714285714285,0.75,1,0,0,0.2857142857142857,0.25,0.5,0.5,0.7142857142857143,1,0.375,0.125,0,0.14285714285714285
"3479",0,1,0.7142857142857143,0,0,1,0.5714285714285714,0.875,1,0,0.25,0.5714285714285714,0.375,0.75,0.75,0.4285714285714285,0.75,0.125,0.125,0,0.4285714285714285
"3480",0,0.875,0.7142857142857143,0,0.14285714285714285,0.875,0.5714285714285714,0.75,1,0,0.25,0.5714285714285714,0.625,0.75,0.75,0.7142857142857143,0.75,0.25,0.25,0.2857142857142857,0.5714285714285714
"3481",0,0.75,0.4285714285714285,0,0,0.875,0.2857142857142857,0.75,1,0,0.125,0.4285714285714285,0.25,0.5,0.75,0.2857142857142857,0.5,0,0.125,0,0.2857142857142857
"3482",0,1,0.5714285714285714,0,0.14285714285714285,1,0.7142857142857143,1,1,0,0.125,0.7142857142857143,0.625,1,0.75,0.4285714285714285,0.75,0.125,0.375,0,0.7142857142857143
"3861",0,1,0.4285714285714285,0,0.2857142857142857,1,0.4285714285714285,1,1,0,0.125,0.7142857142857143,0.625,1,0.75,0.2857142857142857,0.5,0,0.375,0,0.4285714285714285
"3862",0,0.625,0.5714285714285714,0.33333333333333337,0.2857142857142857,0.625,0.5714285714285714,0.75,0.75,0,0.25,0.4285714285714285,0.375,0.75,0.5,0.14285714285714285,0.25,0.125,0.375,0,0.5714285714285714
"3863",0,0.75,0.5714285714285714,0,0.14285714285714285,0.875,0.4285714285714285,0.875,1,0,0.125,0.2857142857142857,0.5,0.75,0.75,0.4285714285714285,0.5,0,0.25,0,0.4285714285714285
"3864",0,0.75,0.4285714285714285,0,0,0.75,0.2857142857142857,0.875,0.75,0,0.25,0.4285714285714285,0.375,0.625,0.5,0,0.125,0,0,0,0.2857142857142857
"4245",0,0.125,0.5714285714285714,0,0.5714285714285714,0.125,0,0.25,0.125,0,0,0.14285714285714285,0.125,0.25,0,0.14285714285714285,0,0.5,0.125,0.2857142857142857,0
"4246",0,0.75,0.5714285714285714,0,0,0.75,0.5714285714285714,0.75,0.875,0,0.25,0.4285714285714285,0.375,0.75,0.75,0.2857142857142857,0.5,0,0.25,0,0.4285714285714285
"4247",0,0.75,0.5714285714285714,0.33333333333333337,0.14285714285714285,1,0.4285714285714285,1,1,0,0.125,0.4285714285714285,0.5,1,0.625,0.2857142857142857,0.25,0,0.25,0,0.4285714285714285
"4248",0,1,0.5714285714285714,0.33333333333333337,0,1,0.2857142857142857,1,1,0,0.125,0.5714285714285714,0.625,0.875,0.75,0.4285714285714285,0.75,0,0.125,0,0.5714285714285714
"4626",0,1,0.7142857142857143,0.33333333333333337,0.2857142857142857,1,0.4285714285714285,0.875,1,0,0.125,0.5714285714285714,0.5,0.875,0.75,0.4285714285714285,0.75,0.125,0.375,0,0.4285714285714285
"4627",0,1,0.8571428571428571,0,0,1,0.4285714285714285,0.75,1,0,0.125,0.4285714285714285,0.25,0.5,0.75,0.8571428571428571,1,0.375,0.125,0,0.2857142857142857
"4628",0,1,0.7142857142857143,0.33333333333333337,0.4285714285714285,1,0.4285714285714285,0.875,1,0,0,0.4285714285714285,0.625,0.75,0.875,0.4285714285714285,0.5,0.125,0.375,0,0.5714285714285714
"4629",0,0.875,0.5714285714285714,0,0.2857142857142857,1,0.5714285714285714,0.875,1,0,0.125,0.5714285714285714,0.5,0.75,0.75,0.5714285714285714,0.75,0.125,0.25,0,0.4285714285714285
"3483",0,0.25,0.4285714285714285,0.33333333333333337,0.14285714285714285,0.375,0.2857142857142857,0.5,0.625,0,0.5,0.2857142857142857,0.125,0.5,0.5,0.2857142857142857,0.5,0,0.125,0,0.2857142857142857
"3484",0,0.375,0.4285714285714285,0.33333333333333337,0,0.5,0.14285714285714285,0.5,0.625,0,0.625,0.14285714285714285,0.125,0.625,0.625,0.2857142857142857,0.75,0,0.125,0,0.14285714285714285
"3485",0,0.375,0.5714285714285714,0,0,0.75,0.14285714285714285,0.5,0.875,0,0.625,0,0.125,0.5,0.75,0.2857142857142857,0.75,0,0,0,0.2857142857142857
"3486",0,0.125,0.2857142857142857,0.33333333333333337,0,0.25,0,0.375,0.5,0,0.25,0.14285714285714285,0,0.375,0.375,0.4285714285714285,0.375,0.25,0,0,0
"3865",0,0.375,0.5714285714285714,0.33333333333333337,0,0.75,0.2857142857142857,0.625,0.875,0,0.75,0,0,0.5,0.75,0.14285714285714285,0.75,0,0.125,0,0.14285714285714285
"3866",0,0.625,0.4285714285714285,0,0,0.875,0.4285714285714285,0.625,1,0,0.625,0.2857142857142857,0.125,0.75,1,0.4285714285714285,0.75,0,0.125,0,0.4285714285714285
"3867",0,0.5,0.4285714285714285,0,0,0.75,0.2857142857142857,0.625,0.875,0,0.75,0.2857142857142857,0.125,0.5,0.75,0.4285714285714285,0.75,0,0.125,0,0.2857142857142857
"3868",0,0.375,0.4285714285714285,0.33333333333333337,0.14285714285714285,0.75,0.14285714285714285,0.75,0.75,0,0.625,0.2857142857142857,0.125,0.625,0.75,0.14285714285714285,0.5,0,0.125,0,0.14285714285714285
"4249",0,0.5,0.4285714285714285,0,0,0.75,0,0.625,0.75,0,0.625,0,0,0.375,0.75,0.2857142857142857,0.75,0,0,0,0.14285714285714285
"4250",0,0.5,0.4285714285714285,0,0,0.5,0,0.5,0.625,0,0.375,0,0.125,0.5,0.625,0.2857142857142857,0.75,0,0,0,0.14285714285714285
"4251",0,0,0.14285714285714285,0,0.4285714285714285,0.125,0,0.375,0.25,0,0.25,0.14285714285714285,0.125,0.5,0.125,0.2857142857142857,0.125,0.375,0.25,0.2857142857142857,0
"4252",0,0.25,0.4285714285714285,0.33333333333333337,0.14285714285714285,0.625,0.14285714285714285,0.5,0.875,0,0.625,0.14285714285714285,0.125,0.5,0.75,0.4285714285714285,0.5,0,0.125,0,0.14285714285714285
"4630",0,0.5,0.14285714285714285,0.6666666666666666,0,0.5,0,0.5,0.75,0,0,0.14285714285714285,0,0.25,0.5,0.2857142857142857,1,0.125,0,0,0
"4631",0,0.25,0.14285714285714285,0.9999999999999999,0,0.25,0,0.25,0.5,0,0,0.14285714285714285,0.125,0.25,0.375,0.2857142857142857,0.75,0,0,0,0
"4632",0,0.375,0.2857142857142857,0.6666666666666666,0,0.375,0,0.25,0.625,0,0.125,0.2857142857142857,0,0.25,0.25,0.2857142857142857,0.75,0,0,0,0
"4633",0,0.75,0.4285714285714285,0.33333333333333337,0.14285714285714285,0.75,0.5714285714285714,0.5,0.625,0,0.125,0.14285714285714285,0.25,0.375,0.5,0.2857142857142857,0.75,0,0.25,0,0.2857142857142857
"4998",0,0.375,0.2857142857142857,0.33333333333333337,0.4285714285714285,0.375,0,0.5,0.5,0,0.125,0.2857142857142857,0.125,0.5,0.25,0.14285714285714285,0.5,0.25,0.25,0.4285714285714285,0
"4999",0,0.375,0.14285714285714285,0.6666666666666666,0.14285714285714285,0.375,0.2857142857142857,0.625,0.5,0,0.125,0.2857142857142857,0,0.75,0.25,0.2857142857142857,0.375,0,0.125,0.14285714285714285,0.2857142857142857
"5000",0,0.5,0.4285714285714285,0.6666666666666666,0.5714285714285714,0.5,0.2857142857142857,0.875,0.75,0.375,0,0.2857142857142857,0.375,0.75,0.25,0.2857142857142857,0.25,0.25,0.375,0.7142857142857143,0.2857142857142857
"5001",0,0.5,0.4285714285714285,0.33333333333333337,0,0.375,0.2857142857142857,0.5,0.75,0,0,0.14285714285714285,0.125,0.5,0.375,0.2857142857142857,0.75,0.125,0.125,0,0.14285714285714285
"5385",0,0.75,0.4285714285714285,0.33333333333333337,0.2857142857142857,0.75,0.4285714285714285,0.75,0.875,0,0.125,0.4285714285714285,0.5,0.75,0.5,0.2857142857142857,0.75,0.25,0.25,0.14285714285714285,0.4285714285714285
"5386",0,0.75,0.7142857142857143,0.33333333333333337,0.4285714285714285,0.875,0.2857142857142857,0.875,0.875,0,0.375,0.5714285714285714,0.375,0.875,0.75,0.4285714285714285,0.75,0.25,0.375,0,0.4285714285714285
"5387",0,0.875,0.7142857142857143,0,0.14285714285714285,0.75,0.4285714285714285,0.75,0.875,0,0.125,0.2857142857142857,0.375,0.75,0.75,0.5714285714285714,0.75,0.125,0.25,0,0.4285714285714285
"5388",0,0.625,0.5714285714285714,0.33333333333333337,0,0.75,0.4285714285714285,0.75,1,0,0.375,0.2857142857142857,0.25,0.5,0.75,0.4285714285714285,0.75,0,0.125,0,0.4285714285714285
"5772",0,0.625,0.5714285714285714,0.33333333333333337,0,0.75,0.2857142857142857,0.75,1,0,0.125,0.14285714285714285,0.125,0.5,0.75,0.4285714285714285,0.75,0.125,0.125,0,0.2857142857142857
"5773",0,0.875,0.7142857142857143,0,0,0.75,0.2857142857142857,0.75,1,0,0.125,0.2857142857142857,0.375,0.75,0.75,0.4285714285714285,0.875,0.125,0.125,0,0.2857142857142857
"5774",0,0.625,0.8571428571428571,0.33333333333333337,0.2857142857142857,0.5,0,0.625,0.75,0,0,0.2857142857142857,0.125,0.25,0,0.7142857142857143,0.25,0.75,0,0.14285714285714285,0
"5775",0,0.875,0.8571428571428571,0,0,1,0.2857142857142857,0.75,1,0,0.125,0.4285714285714285,0.25,0.625,0.75,0.4285714285714285,0.75,0,0.125,0,0.2857142857142857
"6160",0,0.625,0.4285714285714285,0,0,0.625,0.14285714285714285,0.5,0.875,0,0,0.14285714285714285,0.125,0.25,0.5,0.5714285714285714,0.875,0.125,0,0,0.14285714285714285
"6161",0,0.875,0.8571428571428571,0,0.14285714285714285,1,0.2857142857142857,0.75,1,0,0.125,0.2857142857142857,0.125,0.5,0.75,0.7142857142857143,1,0.125,0.125,0,0.2857142857142857
"6162",0,0.875,0.5714285714285714,0,0,0.75,0.2857142857142857,0.75,1,0,0.125,0.2857142857142857,0.125,0.5,0.75,0.5714285714285714,1,0,0.125,0,0.2857142857142857
"6163",0,0.875,0.7142857142857143,0,0,0.75,0.2857142857142857,0.625,1,0,0.125,0.14285714285714285,0.125,0.375,0.75,0.4285714285714285,1,0,0.125,0,0.2857142857142857
"3487",0,0.75,0.2857142857142857,0,0.2857142857142857,0.75,0.5714285714285714,1,0.75,0,0.125,0.4285714285714285,0.5,0.875,0.5,0.14285714285714285,0,0,0.375,0.14285714285714285,0.5714285714285714
"3488",0,0.75,0.4285714285714285,0.33333333333333337,0.2857142857142857,0.875,0.5714285714285714,0.875,1,0,0.125,0.4285714285714285,0.375,0.75,0.75,0.2857142857142857,0.5,0,0.375,0,0.4285714285714285
"3489",0,0.25,0.14285714285714285,0.33333333333333337,0.14285714285714285,0.375,0,0.5,0.375,0,0,0.14285714285714285,0.25,0.5,0.25,0,0.25,0,0.25,0,0
"3490",0.20000000000000007,0.625,0.4285714285714285,0.33333333333333337,0.5714285714285714,0.5,0.14285714285714285,0.75,0.75,0.25,0,0.5714285714285714,0.5,0.75,0.25,0.14285714285714285,0.25,0.25,0.25,0.4285714285714285,0.14285714285714285
"3869",0,0.75,0.5714285714285714,0.33333333333333337,0.2857142857142857,0.75,0.5714285714285714,0.75,0.875,0,0.125,0.4285714285714285,0.375,0.75,0.5,0.4285714285714285,0.5,0,0.375,0,0.4285714285714285
"3870",0,0.875,0.5714285714285714,0,0.2857142857142857,1,0.7142857142857143,0.875,1,0,0.125,0.4285714285714285,0.5,0.75,0.75,0.2857142857142857,0.25,0,0.375,0.14285714285714285,0.7142857142857143
"3871",0,0.5,0.4285714285714285,0.33333333333333337,0.2857142857142857,0.5,0.2857142857142857,0.625,0.5,0,0.125,0.4285714285714285,0.375,0.75,0.25,0.2857142857142857,0.25,0.25,0.375,0,0.2857142857142857
"3872",0,0.75,0.7142857142857143,0,0.14285714285714285,0.75,0.5714285714285714,0.875,0.75,0,0.125,0.4285714285714285,0.625,0.875,0.5,0.14285714285714285,0.25,0,0.375,0,0.5714285714285714
"4253",0,0.375,0.2857142857142857,0.6666666666666666,0.4285714285714285,0.25,0.2857142857142857,0.625,0.5,0.125,0,0.4285714285714285,0.5,0.75,0.25,0.14285714285714285,0.25,0,0.25,0.2857142857142857,0.14285714285714285
"4254",0,0.75,0.7142857142857143,0.33333333333333337,0.5714285714285714,0.75,0.4285714285714285,0.875,0.75,0,0.125,0.5714285714285714,0.5,1,0.5,0.4285714285714285,0.25,0.25,0.375,0.2857142857142857,0.5714285714285714
"4255",0,0.75,0.5714285714285714,0.33333333333333337,0.2857142857142857,0.625,0.2857142857142857,0.75,0.75,0,0.125,0.5714285714285714,0.375,0.75,0.375,0.2857142857142857,0.5,0,0.25,0,0.2857142857142857
"4256",0,0.75,0.2857142857142857,0,0.7142857142857143,0.5,0.2857142857142857,0.875,0.5,0.125,0.125,0.5714285714285714,0.625,0.75,0.125,0,0,0,0.5,0.2857142857142857,0.2857142857142857
"4634",0,0.75,0.5714285714285714,0.33333333333333337,0.4285714285714285,0.625,0.2857142857142857,0.75,0.75,0,0,0.7142857142857143,0.625,0.75,0.5,0.4285714285714285,0.375,0.25,0.25,0,0.4285714285714285
"4635",0,0.75,0.5714285714285714,0.33333333333333337,0.5714285714285714,0.75,0.4285714285714285,0.875,0.75,0,0.125,0.7142857142857143,0.625,0.875,0.25,0.2857142857142857,0.25,0.125,0.375,0.14285714285714285,0.4285714285714285
"4636",0,0.875,0.5714285714285714,0,0.14285714285714285,0.75,0.2857142857142857,0.75,0.75,0,0.125,0.4285714285714285,0.375,0.75,0.5,0.4285714285714285,0.75,0.25,0.25,0,0.2857142857142857
"4637",0,1,0.7142857142857143,0.33333333333333337,0.2857142857142857,1,0.4285714285714285,0.75,0.875,0,0.125,0.5714285714285714,0.5,0.75,0.5,0.4285714285714285,0.5,0.25,0.375,0.14285714285714285,0.4285714285714285
"1916",0,0.75,0.5714285714285714,0.33333333333333337,0.4285714285714285,0.875,0.7142857142857143,0.875,1,0,0.375,0.7142857142857143,0.5,0.75,0.75,0.2857142857142857,0.25,0,0.375,0,0.7142857142857143
"1917",0,0.625,0.5714285714285714,0,0.14285714285714285,0.875,0.7142857142857143,0.875,0.875,0,0.375,0.4285714285714285,0.75,0.875,0.875,0.2857142857142857,0.5,0,0.375,0.14285714285714285,0.7142857142857143
"1918",0,0.75,0.4285714285714285,0.33333333333333337,0.4285714285714285,0.75,0.7142857142857143,0.875,1,0,0.125,0.5714285714285714,0.625,1,0.75,0.4285714285714285,0.25,0,0.5,0,0.7142857142857143
"1919",0,0.5,0.4285714285714285,0.33333333333333337,0.14285714285714285,0.75,0.7142857142857143,0.75,1,0,0.375,0.2857142857142857,0.375,0.75,0.75,0.14285714285714285,0.25,0,0.375,0,0.7142857142857143
"2315",0,0.625,0.5714285714285714,0,0.2857142857142857,0.875,0.9999999999999999,0.875,1,0,0.5,0.5714285714285714,0.625,0.875,0.75,0.2857142857142857,0.25,0,0.375,0,0.8571428571428571
"2316",0,0.75,0.4285714285714285,0,0.2857142857142857,0.75,0.7142857142857143,0.75,1,0,0.375,0.2857142857142857,0.375,0.625,0.75,0.2857142857142857,0.25,0,0.375,0,0.5714285714285714
"2317",0,0.875,0.5714285714285714,0,0.2857142857142857,0.875,0.8571428571428571,1,1,0,0.5,0.4285714285714285,0.75,0.75,1,0.2857142857142857,0.375,0,0.375,0,0.8571428571428571
"2318",0,0.75,0.2857142857142857,0,0.2857142857142857,0.75,0.5714285714285714,0.75,0.75,0,0.375,0.4285714285714285,0.625,0.875,0.75,0.14285714285714285,0.25,0,0.5,0,0.5714285714285714
"2715",0,0.625,0.4285714285714285,0,0.14285714285714285,0.75,0,0.75,0.875,0,0.125,0.14285714285714285,0.25,0.5,0.625,0.4285714285714285,0.75,0,0.125,0,0.14285714285714285
"2716",0,0.625,0.4285714285714285,0,0.14285714285714285,0.875,0.5714285714285714,0.875,0.875,0,0.125,0.4285714285714285,0.5,0.75,0.75,0.14285714285714285,0.25,0,0.375,0,0.7142857142857143
"2717",0,0.625,0.4285714285714285,0.33333333333333337,0.14285714285714285,0.75,0.7142857142857143,0.75,0.875,0,0.5,0.2857142857142857,0.25,0.75,1,0.2857142857142857,0.5,0,0.375,0,0.7142857142857143
"2718",0,0.625,0.4285714285714285,0,0.14285714285714285,0.75,0.2857142857142857,0.75,1,0,0.125,0.4285714285714285,0.625,0.75,0.75,0.2857142857142857,0.5,0,0.25,0,0.4285714285714285
"3113",0,0.75,0.5714285714285714,0,0,0.875,0.4285714285714285,0.75,0.875,0,0.375,0.14285714285714285,0.375,0.75,0.75,0.2857142857142857,0.625,0,0.125,0,0.4285714285714285
"3114",0,0.875,0.7142857142857143,0,0,1,0.5714285714285714,0.75,1,0,0.125,0.4285714285714285,0.5,0.625,0.875,0.2857142857142857,0.75,0,0.25,0,0.5714285714285714
"3115",0,0.875,0.4285714285714285,0,0.14285714285714285,0.75,0.7142857142857143,0.75,1,0,0.25,0.4285714285714285,0.375,0.75,0.875,0.4285714285714285,0.5,0,0.25,0,0.7142857142857143
